budget,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,winner,genres
0,Herostratus,0.506447,7/10/1967,0,142,Released,Herostratus,5.9,6,#N/A,Drama
0,The Impossible Convicts,0.145006,1/27/1906,0,3,Released,The Impossible Convicts,5.5,2,#N/A,Crime
0,The Fall of the House of Usher,0.338722,12/31/1928,0,13,Released,The Fall of the House of Usher,7.2,10,#N/A,Horror
0,Fuocoammare,2.450026,2/18/2016,0,108,Released,Fire at Sea,6.5,63,#N/A,Documentary
0,Nočno življenje,0.023534,7/6/2015,0,85,Released,Nightlife,0,0,#N/A,Mystery
0,Život je truba,0.061353,10/15/2015,0,92,Released,Life Is a Trumpet,5,1,#N/A,Drama
0,Burn Burn Burn,0.954408,10/28/2016,0,106,Released,Burn Burn Burn,6.5,9,#N/A,Drama
9500000,Altamira,2.002313,4/1/2016,0,97,Released,Finding Altamira,5.7,37,#N/A,Drama
0,8,0.087512,4/30/2010,0,9,Released,8,7,2,#N/A,War
0,20世紀少年< 第２章>最後の希望,1.747031,1/30/2009,0,0,Released,20th Century Boys - Chapter 2: The Last Hope,6.7,15,#N/A,Science Fiction
0,20世紀少年 ぼくらの旗,0.918276,8/19/2009,0,156,Released,20th Century Boys - Chapter 3: Our Flag,6.8,16,#N/A,Adventure
0,The Candy Tangerine Man,0.009192,5/1/1975,0,95,Released,The Candy Tangerine Man,5,1,#N/A,Action
0,Return of the Atom,0.025294,9/11/2015,0,110,Released,Return of the Atom,0,0,#N/A,Documentary
0,L'accordeur,1.060486,1/4/2011,0,14,Released,The Piano Tuner,6.1,13,#N/A,Drama
0,Desculpe o Transtorno,0.356588,9/15/2016,0,94,Released,Love Stories,4.5,2,#N/A,Comedy
0,Daisy-Head Mayzie,0.00177,2/5/1995,0,24,Released,Daisy-Head Mayzie,0,0,#N/A,
0,Horton Hears a Who!,1.211643,1/1/1970,0,26,Released,Horton Hears a Who!,6.6,7,#N/A,Family
0,Horton Hatches the Egg,0.947284,4/11/1942,0,10,Released,Horton Hatches the Egg,7,3,#N/A,Animation
0,Fiore,1.461567,5/25/2016,0,110,Released,Fiore,6.2,32,#N/A,
0,Un bacio,5.266422,3/31/2016,0,101,Released,One Kiss,7.1,88,#N/A,Romance
0,La ragazza del mondo,0.743868,11/10/2016,0,104,Post Production,Worldly Girl,6.6,11,#N/A,Romance
0,Per amor vostro,0.536357,9/3/2015,0,110,Post Production,For Your Sake,6,6,#N/A,Drama
0,Assolo,1.106699,1/5/2016,0,0,Released,Assolo,5,21,#N/A,Comedy
0,Le confessioni,2.30083,4/21/2016,0,103,Released,The Confessions,5.5,25,#N/A,Drama
0,The Queen of Ireland,0.098526,10/22/2015,0,82,Released,The Queen of Ireland,5,2,#N/A,Documentary
0,Cat Girl,0.115374,9/1/1957,0,76,Released,Cat Girl,4.5,3,#N/A,Horror
0,Dis-moi,0.09555,8/25/1980,0,46,Released,Tell Me,0,0,#N/A,TV Movie
0,Deseos,0.367558,1/1/1977,0,98,Released,Desires,7,2,#N/A,Drama
0,Monobloc,0.444774,10/19/2006,0,83,Released,Monobloc,5,1,#N/A,
0,Jedné noci v jednom městě,0.627843,1/25/2007,0,76,Released,One Night in A City,6.7,3,#N/A,Fantasy
0,A Erva do Rato,0.076349,6/26/2008,0,80,Released,The Herb of the Rat,6.5,2,#N/A,Drama
0,Spandex Sapiens,0.027059,11/5/2015,0,90,Released,Spandex Sapiens,0,0,#N/A,Documentary
0,Most Likely to Die,3.443724,8/30/2015,0,81,Released,Most Likely to Die,4.2,46,#N/A,Horror
0,The Automatic Hate,0.503064,3/15/2015,0,97,Released,The Automatic Hate,6.4,5,#N/A,Drama
0,Tower,5.793238,3/13/2016,0,83,Released,Tower,8.1,50,#N/A,Animation
0,만신,0.101773,3/6/2014,0,110,Released,Manshin: Ten Thousand Spirits,0,0,#N/A,Documentary
10300000,Mal de pierres,6.165491,10/19/2016,47748,120,Released,From the Land of the Moon,6.7,63,#N/A,Drama
0,Gumball 3000: The Movie,0.098902,1/1/2003,0,98,Released,Gumball 3000: The Movie,6,1,#N/A,Documentary
0,Det vita folket,0.681617,10/30/2015,0,0,Released,White People,4.5,2,#N/A,Thriller
0,Tenemos que hablar,1.154832,2/26/2016,0,0,Released,We Need to Talk,5.6,16,#N/A,Comedy
0,Dværgen,1.182635,12/20/1973,0,92,Released,The Sinful Dwarf,5.8,13,#N/A,Crime
0,Mad Doctor of Blood Island,0.306937,9/18/1969,0,89,Released,Mad Doctor of Blood Island,4.1,5,#N/A,Adventure
0,Оно,0.057547,2/11/1990,0,,Released,Оно,0,0,#N/A,
0,Tee for Two,0.306153,7/21/1945,0,7,Released,Tee for Two,6.9,8,#N/A,Animation
0,รถไฟฟ้า มาหานะเธอ,1.619762,10/15/2009,0,126,Released,Bangkok Traffic Love Story,7.4,7,#N/A,Comedy
0,แฟนฉัน,0.709985,10/3/2003,0,100,Released,My Girl,7.2,9,#N/A,Family
455000,ฟรีแลนซ์,0.312737,10/6/2015,0,130,Released,Freelance,6.9,7,#N/A,Comedy
13000000,I.T.,21.815354,9/9/2016,0,96,Released,I.T.,5.3,198,#N/A,Crime
0,Paranormal Entity,1.59297,12/22/2009,0,88,Released,Paranormal Entity,5.1,31,#N/A,Horror
0,The Neighbor,6.001302,8/19/2016,0,87,Released,The Neighbor,5.6,76,#N/A,Crime
0,Behind the Planet of the Apes,2.172845,9/5/1998,0,127,Released,Behind the Planet of the Apes,7,13,#N/A,Documentary
0,Théo et Hugo dans le même bateau,1.730661,4/27/2016,0,97,Released,Paris 05:59: Théo & Hugo,7.5,17,#N/A,Drama
0,０課の女　赤い手錠,1.910093,5/21/1974,0,88,Released,Zero Woman: Red Handcuffs,6.7,14,#N/A,Thriller
0,Born Equal,0.513746,12/4/2006,0,83,Released,Born Equal,6.3,3,#N/A,Drama
0,Small Island,0.662664,12/6/2009,0,180,Released,Small Island,2,2,#N/A,Drama
0,Nina,3.908626,4/22/2016,0,90,Released,Nina,5.7,22,#N/A,Drama
0,Twitches,4.232318,10/14/2005,0,86,Released,Twitches,5.6,77,#N/A,Comedy
0,Three Days,0.429065,12/9/2001,0,91,Released,Three Days,5.9,4,#N/A,Family
0,The Curse of Robert the Doll,1.539873,9/12/2016,0,90,Released,The Curse of Robert the Doll,2.7,3,#N/A,Horror
0,Karamazovi,0.607299,4/24/2008,0,110,Released,The Karamazov Brothers,7.3,4,#N/A,
0,El Jeremías,0.844263,10/21/2016,0,110,Released,Jeremy,5.8,6,#N/A,Comedy
0,Planetarium,4.172155,11/16/2016,0,106,Released,Planetarium,4.7,42,#N/A,Drama
43000000,A Monster Calls,24.483893,10/7/2016,46652768,108,Released,A Monster Calls,6.8,1023,#N/A,Drama
0,Desolate,0.009603,1/1/2013,0,77,Released,Desolate,0,0,#N/A,Science Fiction
47000000,Arrival,30.83786,11/10/2016,203388186,113,Released,Arrival,7.2,5729,FALSE,Thriller
56000,Samurai Rauni Reposaarelainen,0.088382,9/21/2016,0,80,Released,Samurai Rauni,0,0,#N/A,Comedy
0,Terminal Invasion,1.481442,1/1/2002,0,90,Released,Terminal Invasion,4.2,18,#N/A,Horror
0,Alien Apocalypse,2.376271,3/26/2005,0,88,Released,Alien Apocalypse,3.6,26,#N/A,Drama
0,Rumbos,1.051531,4/24/2016,0,93,Released,Rumbos,6.3,18,#N/A,Comedy
10000,Traceroute,0.26434,4/28/2016,0,120,Released,Traceroute,8.7,4,#N/A,Comedy
0,The Lost Arcade,0.062544,11/14/2015,0,79,Released,The Lost Arcade,9,1,#N/A,History
7000000,Blue Crush 2,2.689455,6/7/2011,0,113,Released,Blue Crush 2,4.8,32,#N/A,Adventure
0,"Já, Olga Hepnarová",1.888341,3/24/2016,0,106,Released,"I, Olga Hepnarova",7.8,10,#N/A,Drama
0,Really Rosie,2.00E-06,2/19/1975,0,27,Released,Really Rosie,0,0,#N/A,Animation
70000000,Storks,12.687521,9/22/2016,182379278,87,Released,Storks,6.7,706,#N/A,Adventure
0,Journey to the Seventh Planet,1.286897,3/10/1962,0,77,Released,Journey to the Seventh Planet,4.4,15,#N/A,Adventure
0,海よりもまだ深く,4.825361,5/21/2016,0,117,Released,After the Storm,7.2,55,#N/A,Drama
0,The Secret World of Lewis Carroll,0.065665,1/31/2015,0,59,Released,The Secret World of Lewis Carroll,0,0,#N/A,Documentary
0,Nāves ēnā,0.038459,12/30/1971,0,80,Released,In the Shadow of Death,6.5,1,#N/A,Drama
0,Zarkorr! The Invader,0.648666,4/30/1996,0,80,Released,Zarkorr! The Invader,5,1,#N/A,Science Fiction
2400000,Devil's Playground,2.436746,8/21/2010,0,93,Released,Devil's Playground,5.2,36,#N/A,Horror
0,Hurok,0.037745,4/14/2016,0,95,Released,Loop,0,0,#N/A,Crime
0,The House of Suh,0.07658,5/5/2010,0,90,Released,The House of Suh,4,2,#N/A,Crime
0,من سالوادور نیستم,0.100054,1/1/2016,0,0,Released,I am not Salvador,5,2,#N/A,Comedy
0,Kalashnikov,0.014201,2/10/2014,0,0,Released,Kalashnikov,0,0,#N/A,
0,Maximum Ride,4.055025,9/30/2016,0,88,Planned,Maximum Ride,4.5,69,#N/A,Action
0,Radin!,8.447096,9/28/2016,0,89,Released,Penny Pincher!,5.4,222,#N/A,Comedy
0,Money Play$,0.110641,8/21/1998,0,92,Released,Money Play$,5,2,#N/A,Action
0,Auschwitz,0.827141,2/11/2011,0,72,Released,Auschwitz,3.3,5,#N/A,Documentary
0,Wolvesbayne,3.584192,10/12/2009,0,87,Released,Wolvesbayne,3.8,15,#N/A,TV Movie
1488410,Sieranevada,1.151032,8/3/2016,0,173,Released,Sieranevada,7.8,16,#N/A,Drama
0,Câini,1.826317,9/28/2016,0,104,Released,Dogs,7,6,#N/A,Drama
0,풍산개,0.315971,6/23/2011,0,121,Released,Poongsan,6.3,8,#N/A,Foreign
0,Os Penetras,2.052774,11/30/2012,0,101,Released,Party Crashers,5.2,34,#N/A,Comedy
0,De Pernas Pro Ar 2,2.36934,12/28/2012,0,98,Released,Head Over Heels 2,6.1,33,#N/A,Comedy
0,Aux yeux de tous,1.127613,4/4/2012,0,80,Released,Paris Under Watch,6.2,13,#N/A,Drama
0,Reis e Ratos,0.41158,2/17/2012,0,110,Released,Kings & Rats,3.5,2,#N/A,Drama
0,Bellini e o Demônio,0.116346,9/30/2008,0,120,Released,Bellini e o Demônio,4,1,#N/A,
0,Karpuz Kabuğundan Gemiler Yapmak,0.567814,11/26/2004,0,110,Released,Boats Out of Watermelon Rinds,8.1,7,#N/A,Drama
0,The Big I Am,1.903759,4/7/2010,0,105,Released,The Big I Am,5.1,8,#N/A,Thriller
0,VIPs,3.734767,3/25/2011,0,95,Released,VIPs,6.6,25,#N/A,Drama
0,Reflexões de um Liquidificador,0.113624,8/19/2010,0,80,Released,Reflections of a Blender,7,2,#N/A,Comedy
0,Horace and Pete,1.874158,1/30/2016,0,436,Released,Horace and Pete,7.5,12,#N/A,Comedy
0,Audrie & Daisy,3.870762,9/23/2016,0,95,Released,Audrie & Daisy,7.2,53,#N/A,Documentary
0,Lärjungen,0.269808,9/26/2013,0,93,Released,The Disciple,7.8,3,#N/A,Thriller
0,Iliza Shlesinger: Confirmed Kills,1.182674,9/23/2016,0,77,Released,Iliza Shlesinger: Confirmed Kills,6.8,12,#N/A,Comedy
0,L'Autre vie de Richard Kemp,1.96973,6/5/2013,0,102,Released,Back in Crime,6.3,11,#N/A,Crime
0,Kenau,1.515504,3/6/2014,0,110,Released,Kenau,5.9,8,#N/A,Adventure
0,Pastorela,0.967735,11/11/2011,0,88,Released,Pastorela,6,7,#N/A,Fantasy
0,There's Only One Jimmy Grimble,3.858646,8/25/2000,0,106,Released,There's Only One Jimmy Grimble,7,34,#N/A,Comedy
0,Going Attractions: The Definitive Story of the American Drive-in Movie,0.464836,6/7/2013,0,85,Released,Going Attractions: The Definitive Story of the American Drive-in Movie,8,5,#N/A,Documentary
0,Poesía sin fin,2.522699,3/23/2016,0,130,Released,Endless Poetry,7.7,27,#N/A,Fantasy
0,ラブ＆ピース,0.390047,6/26/2015,0,117,Released,Love & Peace,7,9,#N/A,Comedy
0,Papeles en el viento,0.469509,1/8/2015,0,0,In Production,Roles in the Wind,6.1,8,#N/A,Comedy
0,セブンス・コード,0.664917,11/13/2013,0,60,Released,Seventh Code,6,4,#N/A,Mystery
0,Docteur Popaul,0.947798,9/29/1972,0,0,Released,Claude Chabrol's High Heels,6.5,2,#N/A,Comedy
0,Szabadesés,0.446869,9/25/2014,0,89,Released,Free Fall,4,3,#N/A,Drama
0,(秘)色情めす市場,1.783356,9/11/1974,0,83,Released,Secret Chronicle: She Beast Market,6.3,3,#N/A,Drama
0,Homeless in America,0.468157,8/18/2004,0,30,Released,Homeless in America,1,1,#N/A,Documentary
0,Shôwa kayô daizenshû,0.150139,11/8/2003,0,112,Released,Karaoke Terror,6.5,4,#N/A,Horror
0,Catch Me If You Can,1.404418,10/14/1989,0,106,Released,Catch Me If You Can,6,3,FALSE,Action
1500000,Código Paz,0.023066,9/18/2014,0,101,Released,Peace Code,0,0,#N/A,Crime
250000,Mary Pickford: The Muse of the Movies,0.136137,8/29/2008,0,102,Released,Mary Pickford: The Muse of the Movies,0,0,#N/A,Documentary
0,Bone Daddy,0.110404,7/19/1998,0,90,Released,Bone Daddy,3,2,#N/A,Thriller
0,Paranoia,0.153761,4/19/1967,0,102,Released,Paranoia,6,1,#N/A,Drama
0,Sidewalk Stories,0.078252,9/15/1989,0,97,Released,Sidewalk Stories,7,2,#N/A,Comedy
0,The Brain Eaters,0.100607,9/1/1958,0,62,Released,The Brain Eaters,6.5,2,#N/A,Science Fiction
0,The Flesh Eaters,0.208676,3/18/1964,0,87,Released,The Flesh Eaters,6.3,11,#N/A,Horror
0,The Green Glove,0.700504,2/28/1952,0,89,Released,The Green Glove,6.7,3,#N/A,Crime
0,Loose Shoes,0.113603,8/1/1980,0,84,Released,Loose Shoes,3,2,#N/A,Comedy
0,Level Up,2.344607,8/26/2016,0,84,Released,Level Up,4.7,16,#N/A,Thriller
5005600,The Girl with All the Gifts,10.444797,9/23/2016,0,110,Released,The Girl with All the Gifts,6.4,453,#N/A,Drama
0,El ciudadano ilustre,3.614272,9/8/2016,0,118,Released,The Distinguished Citizen,7.3,37,#N/A,Comedy
4600000,Wiedźmin,1.372661,11/9/2001,0,130,Released,The Hexer,5.4,15,#N/A,Adventure
0,Abattoir,4.541007,12/8/2016,0,98,Released,Abattoir,4.6,63,#N/A,Horror
0,All Roads Lead to Rome,9.57783,1/14/2016,0,90,Released,All Roads Lead to Rome,4.7,63,#N/A,Comedy
0,赏金猎人,0.498127,7/1/2016,0,106,Released,Bounty Hunters,7.1,8,#N/A,Comedy
482910,In the Dark Half,0.613206,8/10/2012,0,81,Released,In the Dark Half,6,4,#N/A,Horror
0,Maigret Sets a Trap,1.861683,3/28/2016,0,120,Released,Maigret Sets a Trap,6.9,26,#N/A,Drama
0,超级保镖,1.645231,7/15/2016,0,98,Released,The Bodyguard,6.5,15,#N/A,Action
0,アイアムアヒーロー,5.440884,3/23/2015,0,126,Released,I Am a Hero,6.7,58,#N/A,Action
50000000,鐵道飛虎,3.798504,12/23/2016,102205175,124,Released,Railroad Tigers,6.2,22,#N/A,Action
0,아수라,3.075981,9/28/2016,0,136,Released,Asura: The City of Madness,5.8,12,#N/A,Action
0,Shimauma,0.550522,5/21/2016,0,103,Released,Zebra,5,1,#N/A,Thriller
0,僕だけがいない街,1.129126,8/18/2016,0,120,Released,Erased,6.7,3,#N/A,Thriller
32000000,Ngai sing,12.597842,8/12/2016,0,120,Released,Call of Heroes,6.3,25,#N/A,Adventure
0,使徒行者,1.528202,8/11/2016,88658655,108,Released,Line Walker,5.6,11,#N/A,Action
8000000,Ma vie de courgette,7.321152,10/12/2016,292279,66,Released,My Life as a Zucchini,7.7,215,#N/A,Animation
500,무수단,0.460016,3/3/2016,500,87,Released,Musudan,5.5,3,#N/A,Mystery
0,暴瘋語,1.177078,11/19/2014,0,98,Released,Insanity,5,2,#N/A,Mystery
0,一切都好,0.100128,1/1/2016,0,105,Released,Everybody's Fine,0,0,#N/A,Drama
0,Raiders of the Sun,0.000578,6/24/1992,0,80,Released,Raiders of the Sun,3,1,#N/A,Action
0,Circus World,1.447293,6/25/1964,0,135,Released,Circus World,5.6,15,#N/A,Western
0,Marquis de Sade: Justine,4.475666,4/3/1969,0,124,Released,Marquis de Sade: Justine,5.8,12,#N/A,Drama
0,Ashley,1.516169,8/9/2013,0,92,Released,Ashley,4.6,7,#N/A,Drama
0,Zézero,1.00E-06,1/1/1974,0,30,Released,Zézero,0,0,#N/A,
0,In-Lawfully Yours,1.46537,9/6/2016,0,85,Released,In-Lawfully Yours,5.9,16,#N/A,Romance
0,फ्रीकी अली,0.446834,9/9/2016,0,120,Released,Freaky Ali,7.3,3,#N/A,Comedy
0,Test pilota Pirxa,0.894956,5/27/1979,0,95,Released,Pilot Pirx's Inquest,6.2,3,#N/A,Drama
0,Otroki vo Vselennoy,1.443911,3/25/1975,0,80,Released,Teens in the Universe,4.7,5,#N/A,Science Fiction
0,Murder: No Apparent Motive,5.00E-05,1/2/1984,0,0,Released,Murder: No Apparent Motive,0,0,#N/A,Documentary
0,Krakh Inzhenera Garina,0.194489,10/15/1973,0,247,Released,Failure of Engineer Garin,5,1,#N/A,Drama
0,Tschick,3.244121,9/15/2016,0,95,Released,Goodbye Berlin,7.3,49,#N/A,Drama
0,Payroll,0.759767,1/1/1961,0,105,Released,Payroll,6.4,5,#N/A,Crime
0,クローンは故郷をめざす,0.534662,10/19/2008,0,110,Released,The Clone Returns Home,5.9,7,#N/A,Drama
0,Верные друзья,0.892569,4/20/1954,0,102,Released,True Friends,5.5,5,#N/A,Comedy
0,Soigne ton Gauche,0.518977,8/20/1936,0,13,Released,Watch Your Left,6,5,#N/A,Comedy
0,Joan Baez: How Sweet the Sound,0.045928,9/24/2009,0,90,Released,Joan Baez: How Sweet the Sound,8,1,#N/A,Documentary
0,Publieke Werken,1.085116,12/10/2015,0,115,Released,Public Works,7.3,11,#N/A,Drama
0,Sioux City,0.369474,4/1/1994,0,102,Released,Sioux City,5,1,#N/A,Drama
0,A Country Called Home,2.09366,6/13/2015,0,90,Released,A Country Called Home,5.7,11,#N/A,Drama
0,Delhi in a Day,0.013968,8/24/2012,0,88,Released,Delhi in a Day,0,0,#N/A,Comedy
0,Sneakerheadz,0.979311,3/16/2015,0,73,Released,Sneakerheadz,6,11,#N/A,Documentary
500000,Redistributors,0.811783,7/2/2016,0,82,Released,Redistributors,5.1,6,#N/A,Thriller
0,붉은 가족,0.458048,11/6/2013,0,99,Released,Red Family,4.5,3,#N/A,Drama
0,나는 공무원이다,0.739523,2/1/2011,0,101,Released,Dangerously Excited,6.9,4,#N/A,Drama
0,너는 내 운명,1.034456,9/23/2005,0,123,Released,You Are My Sunshine,5.8,5,#N/A,
0,아티스트 봉만대,0.634213,8/29/2013,0,100,Released,Playboy Bong,6.5,1,#N/A,
0,여행자,1.332736,10/29/2009,0,92,Released,A Brand New Life,6.8,20,#N/A,Drama
0,Neal Cassady,0.161951,10/11/2007,0,80,Released,Neal Cassady,5.5,2,#N/A,
0,Crossing Point,1.217114,5/3/2016,0,92,Released,Crossing Point,5.7,8,#N/A,Action
0,The Night Stalker,1.035997,7/1/2016,0,89,Planned,The Night Stalker,6.2,10,#N/A,Drama
0,After Midnight,1.091991,1/1/2014,0,82,Released,After Midnight,1.1,4,#N/A,Mystery
1509896,Ztraceni v Mnichově,0.504189,10/22/2015,0,120,Released,Lost in Munich,8,5,#N/A,Comedy
0,Amanda Knox,9.078809,9/10/2016,0,92,Released,Amanda Knox,6.7,138,#N/A,Documentary
1900000,Brotherly Love,1.483826,4/24/2015,0,89,Post Production,Brotherly Love,6.9,21,#N/A,Drama
0,Imperial Dreams,3.002963,1/20/2014,0,87,Released,Imperial Dreams,6.7,39,#N/A,Drama
45000000,All Eyez on Me,9.809168,6/12/2017,0,139,Released,All Eyez on Me,6.3,436,#N/A,Drama
0,You & Me Forever,1.194239,9/13/2012,0,82,Released,You & Me Forever,5.1,6,#N/A,Drama
0,All the Difference,0.029416,1/1/2016,0,83,Released,All the Difference,0,0,#N/A,
0,Je suis supporter du Standard,0.168535,6/25/2013,0,90,Released,I'm a Standard Supporter,4.5,2,#N/A,Comedy
0,Ci vuole un gran fisico,0.684208,3/10/2013,0,,Released,Ci vuole un gran fisico,4.7,18,#N/A,Comedy
0,Fratelli unici,2.969323,10/2/2014,0,94,Released,Unique Brothers,5.8,65,#N/A,Romance
0,Io che amo solo te,3.046838,10/22/2015,0,102,Released,Io che amo solo te,5.2,76,#N/A,Romance
0,La scelta,1.71044,4/2/2015,0,0,Released,La scelta,4.7,16,#N/A,Drama
0,Cemento Armato,1.392158,10/5/2007,0,0,Released,Cemento Armato,6.2,21,#N/A,Thriller
0,Interrogation,14.567726,8/20/2016,0,93,Released,Interrogation,4.7,23,#N/A,Action
0,Take Me to Town,0.051803,6/19/1953,0,81,Released,Take Me to Town,5,1,#N/A,Comedy
0,The Hour Before the Dawn,0.224832,5/10/1944,0,75,Released,The Hour Before the Dawn,7,1,#N/A,
0,盗墓笔记,0.526202,8/18/2016,0,123,Released,Time Raiders,7.3,4,#N/A,Action
0,Siu nin a Fu,0.076517,1/1/2003,0,103,Released,Star Runner,5.5,1,#N/A,Action
0,Sing yuet tung wa,0.177791,1/1/1999,0,106,Released,Moonlight Express,4.5,3,#N/A,Crime
0,Oliver's Deal,1.251677,4/24/2015,0,99,Released,The Debt,4.3,8,#N/A,Mystery
0,El pregón,1.997362,1/18/2016,0,0,Released,El pregón,5.3,25,#N/A,Comedy
0,My Name Is Emily,0.550609,4/8/2016,0,94,Released,My Name Is Emily,6.7,3,#N/A,Drama
0,Duell der Brüder - Die Geschichte von Adidas und Puma,1.535711,3/25/2016,0,0,Released,Duell der Brüder - Die Geschichte von Adidas und Puma,7.4,10,#N/A,Drama
0,El pejesapo,0,,0,98,Released,El pejesapo,0,0,#N/A,
0,"L'hippocampe, ou 'Cheval marin'",0.459031,1/1/1934,0,15,Released,The Seahorse,7.8,4,#N/A,
0,Voyage dans le ciel,0.352816,1/1/1937,0,11,Released,Voyage to the Sky,5.5,2,#N/A,
0,Gringo: The Dangerous Life of John McAfee,0.983778,9/24/2016,0,100,Released,Gringo: The Dangerous Life of John McAfee,7.3,11,#N/A,Documentary
0,No manches Frida,19.454717,9/2/2016,0,0,Released,No manches Frida,7.4,48,#N/A,Comedy
0,Kicks,5.206871,9/9/2016,0,80,Released,Kicks,7.5,19,#N/A,Adventure
1000000,Operation Avalanche,2.847833,7/29/2016,0,94,Released,Operation Avalanche,6.5,58,#N/A,Thriller
0,The Third Annual 'On Cinema' Oscar Special,0.020028,2/22/2015,0,137,Released,The Third Annual 'On Cinema' Oscar Special,0,0,#N/A,Comedy
0,States of Grace,0.73253,11/4/2005,0,128,Released,States of Grace,8.3,4,#N/A,
0,Destroyer,0.233781,4/1/1988,0,94,Released,Destroyer,5,3,#N/A,Horror
0,Betty Boop's Big Boss,0.55393,6/1/1933,0,7,Released,Betty Boop's Big Boss,6.7,3,#N/A,Comedy
0,Body Melt,2.617006,10/28/1994,0,81,Released,Body Melt,5.5,26,#N/A,Comedy
0,Enchanted April,0.360422,2/1/1935,0,66,Released,Enchanted April,6.5,1,FALSE,Comedy
0,Zig Zag Story,0.218568,5/3/1983,0,100,Released,Zig Zag Story,10,1,#N/A,Drama
0,Killswitch,0.442896,3/1/2015,0,72,Released,Killswitch,7.5,8,#N/A,Documentary
0,Rumbos paralelos,0.56785,5/20/2016,0,90,Released,Parallel Courses,4,4,#N/A,Drama
0,Betty Boop's Museum,0.160229,12/16/1932,0,7,Released,Betty Boop's Museum,6.5,2,#N/A,Comedy
550000,Bleed,1.559758,3/25/2016,0,82,Released,Bleed,4.3,17,#N/A,Horror
12823507,Дуэлянт,2.981184,9/29/2016,6101904,110,Released,The Duelist,6,20,#N/A,Action
0,El Proceso De Burgos,0.001744,8/31/1979,0,0,Released,The Burgos Trial,0,0,#N/A,Documentary
0,リップヴァンウィンクルの花嫁,1.197393,3/26/2016,0,179,Released,A Bride for Rip Van Winkle,6.7,11,#N/A,Drama
0,A Busca,1.121686,3/15/2013,0,93,Released,Father’s Chair,7.1,15,#N/A,Drama
0,Dirty 30,1.579585,9/23/2016,0,87,Post Production,Dirty 30,6.2,19,#N/A,Romance
1200000,Tarde para la ira,16.719657,9/9/2016,0,92,Released,The Fury of a Patient Man,6.7,105,#N/A,Thriller
0,夜莺,1.821109,2/26/2014,0,100,Released,The Nightingale,7.8,10,#N/A,Drama
0,Farewell Baghdad,0.357603,4/10/2014,0,105,Released,Farewell Baghdad,10,1,#N/A,Drama
0,Gimme Danger,3.458259,10/28/2016,0,108,Released,Gimme Danger,7.2,28,#N/A,Documentary
0,Mannerlaatta,0.031813,2/15/2016,0,73,Released,Tectonic Plate,0,0,#N/A,
0,La jeune fille sans mains,0.251089,12/14/2016,0,76,Released,The Girl Without Hands,8.3,5,#N/A,Animation
0,The Magnitsky Act. - Behind the Scenes,0.252949,7/28/2016,0,147,Released,The Magnitsky Act. - Behind the Scenes,0,0,#N/A,
0,Smrtelné historky,0.034123,3/24/2016,0,80,Released,Murderous Tales,0,0,#N/A,Animation
0,오피스,0.967907,9/3/2015,0,110,Released,Office,6.4,8,#N/A,Thriller
0,Тряпичный союз,0.145502,12/30/2015,0,97,Released,Rag Union,7.3,3,#N/A,Comedy
0,The Swedish Theory of Love,0.920892,11/15/2015,0,90,Released,The Swedish Theory of Love,6.9,8,#N/A,Documentary
0,A Crush on You,0.531266,6/11/2011,0,85,Released,A Crush on You,6.4,5,#N/A,Romance
0,Víkend,0.115035,1/1/2015,0,,In Production,Víkend,6,2,#N/A,Thriller
0,Gondolj rám,0.0977,1/21/2016,0,103,Released,Gondolj rám,0,0,#N/A,Drama
0,Az éjszakám a nappalod,0.144624,10/26/2015,0,0,Released,"My Night, Your Day",10,1,#N/A,Crime
0,Muhammad Ali - The Greatest,0.385825,11/21/1969,0,120,Released,Muhammad Ali - The Greatest,5.4,6,#N/A,Documentary
